ntdid,name,mode,servicetype,time,Small_Systems_Waiver_Fl,Begin_Tm,End_Tm,Rail_Cars_Num,vmt,vmt_rev,V_Pc_Deadmiles,Pass_Car_Sched_Rev_Miles_Num,Pass_Car_Hrs_Num,Pass_Car_Rev_Hrs_Num,V_Pc_Deadhours,Veh_Oper_Num,Veh_Miles_Num,Veh_Rev_Miles_Num,Train_Deadmiles,Veh_Hrs_Num,Veh_Rev_Hours_Num,Train_Deadhours,Charter_Hrs_Num,School_Bus_Hrs_Num,Unl_Pass_Trips_Num,Ada_Unl_Pass_Trips_Num,Sponsored_Service,pmt,Days_Operated_Num,Strike_Days_Num,Emergency_Days_Num
9088,Napa County Transportation Planning Agency,DR,PT,Average Typical Weekday,N,500,2300,14,1250,996,254,,112,97,15,,,,0,,,0,,,0,,,0,257,0,0
9088,Napa County Transportation Planning Agency,DR,PT,Average Typical Saturday,N,600,2300,7,297,281,16,,38,35,3,,,,0,,,0,,,0,,,0,52,0,0
9088,Napa County Transportation Planning Agency,DR,PT,Average Typical Sunday,N,820,1900,7,146,137,9,,20,14,6,,,,0,,,0,,,0,,,0,49,0,0
9088,Napa County Transportation Planning Agency,DR,PT,Annual Total,N,,,,343837,281200,62637,,31627,27747,3880,,,,0,,,0,0,0,0,0,0,0,358,0,0
9088,Napa County Transportation Planning Agency,MB,PT,Average Weekday - AM Peak,N,600,1100,15,,,0,,,,0,,,,0,,,0,,,,,,,,,
9088,Napa County Transportation Planning Agency,MB,PT,Average Weekday - Midday,N,1100,1600,13,,,0,,,,0,,,,0,,,0,,,,,,,,,
9088,Napa County Transportation Planning Agency,MB,PT,Average Weekday - PM Peak,N,1500,1800,15,,,0,,,,0,,,,0,,,0,,,,,,,,,
9088,Napa County Transportation Planning Agency,MB,PT,Average Weekday - Other,N,,,5,,,0,,,,0,,,,0,,,0,,,,,,,,,
9088,Napa County Transportation Planning Agency,MB,PT,Average Typical Weekday,N,500,2140,15,2653,2599,54,2715,183,174,9,,,,0,,,0,,,0,,,0,257,0,0
9088,Napa County Transportation Planning Agency,MB,PT,Average Typical Saturday,N,600,2040,7,1855,1811,44,1828,127,123,4,,,,0,,,0,,,0,,,0,52,0,0
9088,Napa County Transportation Planning Agency,MB,PT,Average Typical Sunday,N,820,1912,4,424,419,5,504,21,20,1,,,,0,,,0,,,0,,,0,49,0,0
9088,Napa County Transportation Planning Agency,MB,PT,Annual Total,N,,,,798925,782672,16253,832662,54613,52167,2446,,,,0,,,0,0,0,0,,,0,358,0,0
9089,Sonoma County Transit,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,DR,PT,Average Typical Weekday,N,515,2230,25,2484,1909,575,,157,127,30,,,,0,,,0,,,151,,,1705,255,0,0
9089,Sonoma County Transit,DR,PT,Average Typical Saturday,N,700,2130,4,526,384,142,,39,27,12,,,,0,,,0,,,32,,,360,54,0,0
9089,Sonoma County Transit,DR,PT,Average Typical Sunday,N,700,2130,3,331,233,98,,25,17,8,,,,0,,,0,,,16,,,185,49,0,0
9089,Sonoma County Transit,DR,PT,Annual Total,N,,,,678088,518968,159120,,43377,34641,8736,,,,0,,,0,0,0,40958,40958,0,463270,358,0,0
9089,Sonoma County Transit,MB,DO,Average Weekday - AM Peak,N,830,1100,3,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,MB,DO,Average Weekday - Midday,N,1100,1515,2,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,MB,DO,Average Weekday - PM Peak,N,1515,1845,2,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,MB,DO,Average Weekday - Other,N,,,3,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,MB,DO,Average Typical Weekday,N,815,1845,3,286,283,3,284,19,19,0,,,,0,,,0,,,88,,,818,255,0,0
9089,Sonoma County Transit,MB,DO,Average Typical Saturday,N,830,1845,2,209,207,2,208,11,11,0,,,,0,,,0,,,41,,,381,54,0,0
9089,Sonoma County Transit,MB,DO,Average Typical Sunday,N,1030,1845,1,129,128,1,129,5,5,0,,,,0,,,0,,,13,,,119,49,0,0
9089,Sonoma County Transit,MB,DO,Annual Total,N,,,,90475,89730,745,89973,5616,5556,60,,,,0,,,0,0,0,25263,,,234686,358,0,0
9089,Sonoma County Transit,MB,PT,Average Weekday - AM Peak,N,530,930,25,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,MB,PT,Average Weekday - Midday,N,930,1430,18,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,MB,PT,Average Weekday - PM Peak,N,1430,1830,38,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,MB,PT,Average Weekday - Other,N,,,18,,,0,,,,0,,,,0,,,0,,,,,,,,,
9089,Sonoma County Transit,MB,PT,Average Typical Weekday,N,515,2230,38,6207,4785,1422,4809,335,279,56,,,,0,,,0,,,4694,,,43606,255,0,0
9089,Sonoma County Transit,MB,PT,Average Typical Saturday,N,700,2130,12,1915,1611,304,1619,108,105,3,,,,0,,,0,,,1680,,,15607,54,0,0
9089,Sonoma County Transit,MB,PT,Average Typical Sunday,N,700,2130,8,1652,1446,206,1452,81,76,5,,,,0,,,0,,,1215,,,11287,49,0,0
9089,Sonoma County Transit,MB,PT,Annual Total,N,,,,1767255,1378007,389248,1384897,95306,80932,14374,,,,0,,,0,0,0,1347179,,,12515378,358,0,0
9090,Yolo County Transportation District,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9090,Yolo County Transportation District,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9090,Yolo County Transportation District,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9090,Yolo County Transportation District,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9090,Yolo County Transportation District,DR,PT,Average Typical Weekday,N,450,155,6,921,751,170,,53,41,12,,,,0,,,0,,,64,,,730,255,,
9090,Yolo County Transportation District,DR,PT,Average Typical Saturday,N,405,155,2,325,309,16,,18,16,2,,,,0,,,0,,,24,,,239,52,,
9090,Yolo County Transportation District,DR,PT,Average Typical Sunday,N,405,155,2,180,150,30,,13,9,4,,,,0,,,0,,,13,,,143,58,,
9090,Yolo County Transportation District,DR,PT,Annual Total,N,,,,260856,216361,44495,,15182,11945,3237,,,,0,,,0,0,0,18319,18319,0,206855,365,,
9090,Yolo County Transportation District,MB,PT,Average Weekday - AM Peak,N,530,920,36,,,0,,,,0,,,,0,,,0,,,,,,,,,
9090,Yolo County Transportation District,MB,PT,Average Weekday - Midday,N,920,1530,31,,,0,,,,0,,,,0,,,0,,,,,,,,,
9090,Yolo County Transportation District,MB,PT,Average Weekday - PM Peak,N,1530,1830,41,,,0,,,,0,,,,0,,,0,,,,,,,,,
9090,Yolo County Transportation District,MB,PT,Average Weekday - Other,N,,,23,,,0,,,,0,,,,0,,,0,,,,,,,,,
9090,Yolo County Transportation District,MB,PT,Average Typical Weekday,N,450,155,41,6988,6222,766,6222,348,320,28,,,,0,,,0,,,5439,,,56889,256,0,0
9090,Yolo County Transportation District,MB,PT,Average Typical Saturday,N,405,155,23,4360,3974,386,3974,211,193,18,,,,0,,,0,,,2967,,,31030,52,0,0
9090,Yolo County Transportation District,MB,PT,Average Typical Sunday,N,405,155,23,4111,3500,611,3500,199,169,30,,,,0,,,0,,,2019,,,21123,58,0,0
9090,Yolo County Transportation District,MB,PT,Annual Total,N,,,,2247188,1996263,250925,1996263,111177,101384,9793,,,,0,,,0,0,0,1658258,,,17345379,366,0,0
9091,City of Visalia - Visalia City Coach,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9091,City of Visalia - Visalia City Coach,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9091,City of Visalia - Visalia City Coach,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9091,City of Visalia - Visalia City Coach,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9091,City of Visalia - Visalia City Coach,DR,PT,Average Typical Weekday,N,600,2200,8,604,537,67,,47,41,6,,,,0,,,0,,,152,,,1020,256,,
9091,City of Visalia - Visalia City Coach,DR,PT,Average Typical Saturday,N,900,1800,3,187,164,23,,14,12,2,,,,0,,,0,,,20,,,123,53,,
9091,City of Visalia - Visalia City Coach,DR,PT,Average Typical Sunday,N,800,1800,2,131,111,20,,12,10,2,,,,0,,,0,,,17,,,80,51,,
9091,City of Visalia - Visalia City Coach,DR,PT,Annual Total,N,,,,171648,151946,19702,,12980,11529,1451,,,,0,,,0,,,40896,39538,,275036,360,,
9091,City of Visalia - Visalia City Coach,MB,PT,Average Weekday - AM Peak,N,600,1000,28,,,0,,,,0,,,,0,,,0,,,,,,,,,
9091,City of Visalia - Visalia City Coach,MB,PT,Average Weekday - Midday,N,1000,1400,21,,,0,,,,0,,,,0,,,0,,,,,,,,,
9091,City of Visalia - Visalia City Coach,MB,PT,Average Weekday - PM Peak,N,1400,2200,21,,,0,,,,0,,,,0,,,0,,,,,,,,,
9091,City of Visalia - Visalia City Coach,MB,PT,Average Weekday - Other,N,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,
9091,City of Visalia - Visalia City Coach,MB,PT,Average Typical Weekday,N,600,2200,28,5363,5203,160,5205,382,368,14,,,,0,,,0,,,6059,,,27330,256,,
9091,City of Visalia - Visalia City Coach,MB,PT,Average Typical Saturday,N,900,1800,21,3340,3263,77,3267,242,230,12,,,,0,,,0,,,3157,,,12939,53,,
9091,City of Visalia - Visalia City Coach,MB,PT,Average Typical Sunday,N,800,1800,14,2050,1935,115,2000,132,122,10,,,,0,,,0,,,1199,,,7768,51,,
9091,City of Visalia - Visalia City Coach,MB,PT,Annual Total,N,,,,1663165,1603602,59563,1605450,117397,112729,4668,,,,0,,,0,,,1779676,,,8127062,360,,
9092,City of Fairfield - Fairfield and Suisun Transit,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9092,City of Fairfield - Fairfield and Suisun Transit,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9092,City of Fairfield - Fairfield and Suisun Transit,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9092,City of Fairfield - Fairfield and Suisun Transit,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9092,City of Fairfield - Fairfield and Suisun Transit,DR,PT,Average Typical Weekday,N,530,2000,6,735,669,66,,44,40,4,,,,0,,,0,,,74,,,600,257,0,0
9092,City of Fairfield - Fairfield and Suisun Transit,DR,PT,Average Typical Saturday,N,730,1830,3,375,342,33,,22,20,2,,,,0,,,0,,,42,,,332,53,0,0
9092,City of Fairfield - Fairfield and Suisun Transit,DR,PT,Average Typical Sunday,N,0,0,0,0,0,0,,0,0,0,,,,0,,,0,,,0,,,0,0,0,0
9092,City of Fairfield - Fairfield and Suisun Transit,DR,PT,Annual Total,N,,,,208773,189963,18810,,12568,11399,1169,,,,0,,,0,0,0,21244,21244,,173126,310,0,0
9092,City of Fairfield - Fairfield and Suisun Transit,MB,PT,Average Weekday - AM Peak,N,600,900,36,,,0,,,,0,,,,0,,,0,,,,,,,,,
9092,City of Fairfield - Fairfield and Suisun Transit,MB,PT,Average Weekday - Midday,N,900,1500,15,,,0,,,,0,,,,0,,,0,,,,,,,,,
9092,City of Fairfield - Fairfield and Suisun Transit,MB,PT,Average Weekday - PM Peak,N,1500,1830,36,,,0,,,,0,,,,0,,,0,,,,,,,,,
9092,City of Fairfield - Fairfield and Suisun Transit,MB,PT,Average Weekday - Other,N,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,
9092,City of Fairfield - Fairfield and Suisun Transit,MB,PT,Average Typical Weekday,N,600,1830,36,6393,5912,481,5950,317,296,21,,,,0,,,0,,,3622,,,27274,257,0,0
9092,City of Fairfield - Fairfield and Suisun Transit,MB,PT,Average Typical Saturday,N,800,1700,15,1551,1487,64,1491,110,105,5,,,,0,,,0,,,856,,,574,53,0,0
9092,City of Fairfield - Fairfield and Suisun Transit,MB,PT,Average Typical Sunday,N,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,,,0,,,0,0,0,0
9092,City of Fairfield - Fairfield and Suisun Transit,MB,PT,Annual Total,N,,,,1725304,1598067,127237,1598221,87269,81516,5753,,,,0,,,0,0,0,976219,,,7071858,310,0,0
9093,Redding Area Bus Authority,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9093,Redding Area Bus Authority,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9093,Redding Area Bus Authority,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9093,Redding Area Bus Authority,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9093,Redding Area Bus Authority,DR,PT,Average Typical Weekday,N,630,1930,16,1415,1215,200,,85,75,10,,,,0,,,0,,,214,,,1657,257,,
9093,Redding Area Bus Authority,DR,PT,Average Typical Saturday,N,930,1930,6,275,241,34,,22,20,2,,,,0,,,0,,,34,,,164,53,,
9093,Redding Area Bus Authority,DR,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9093,Redding Area Bus Authority,DR,PT,Annual Total,N,,,,378259,324974,53285,,24951,19240,5711,,,,0,,,0,,,56951,56951,,434244,310,,
9093,Redding Area Bus Authority,MB,PT,Average Weekday - AM Peak,N,600,,12,,,0,,,,0,,,,0,,,0,,,,,,,,,
9093,Redding Area Bus Authority,MB,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9093,Redding Area Bus Authority,MB,PT,Average Weekday - PM Peak,N,,2000,12,,,0,,,,0,,,,0,,,0,,,,,,,,,
9093,Redding Area Bus Authority,MB,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9093,Redding Area Bus Authority,MB,PT,Average Typical Weekday,N,600,2000,12,1985,1952,33,1960,141,136,5,,,,0,,,0,,,2427,,,15101,259,,
9093,Redding Area Bus Authority,MB,PT,Average Typical Saturday,N,900,2000,10,1490,1400,90,1320,112,110,2,,,,0,,,0,,,1576,,,7581,53,,
9093,Redding Area Bus Authority,MB,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9093,Redding Area Bus Authority,MB,PT,Annual Total,N,,,,593971,578433,15538,578433,42526,40893,1633,,,,0,,,0,,,712177,,,4312934,312,,
9095,San Diego Association of Governments,VP,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9095,San Diego Association of Governments,VP,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9095,San Diego Association of Governments,VP,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9095,San Diego Association of Governments,VP,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9095,San Diego Association of Governments,VP,PT,Average Typical Weekday,N,,,771,72205,72205,0,,1551,1551,0,,,,0,,,0,,,9002,,,434077,253,,
9095,San Diego Association of Governments,VP,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9095,San Diego Association of Governments,VP,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9095,San Diego Association of Governments,VP,PT,Annual Total,N,,,,18267843,18267843,0,,392295,392295,0,,,,0,,,0,,,2277528,,,109821471,253,,
9119,Laguna Beach Municipal Transit,MB,DO,Average Weekday - AM Peak,N,700,900,23,,,0,,,,0,,,,0,,,0,,,,,,,,,
9119,Laguna Beach Municipal Transit,MB,DO,Average Weekday - Midday,N,900,1500,3,,,0,,,,0,,,,0,,,0,,,,,,,,,
9119,Laguna Beach Municipal Transit,MB,DO,Average Weekday - PM Peak,N,1500,1600,24,,,0,,,,0,,,,0,,,0,,,,,,,,,
9119,Laguna Beach Municipal Transit,MB,DO,Average Weekday - Other,N,,,3,,,0,,,,0,,,,0,,,0,,,,,,,,,
9119,Laguna Beach Municipal Transit,MB,DO,Average Typical Weekday,N,630,2400,24,669,621,48,624,72,63,9,,,,0,,,0,,,1639,,,3103,254,0,0
9119,Laguna Beach Municipal Transit,MB,DO,Average Typical Saturday,N,930,2400,17,610,573,37,575,72,64,8,,,,0,,,0,,,2487,,,3995,53,0,0
9119,Laguna Beach Municipal Transit,MB,DO,Average Typical Sunday,N,930,2400,17,1706,1605,101,1607,247,211,36,,,,0,,,0,,,10794,,,17486,9,0,0
9119,Laguna Beach Municipal Transit,MB,DO,Annual Total,N,,,,217679,202620,15059,202610,24280,21246,3034,,,,0,,,0,168,0,645298,,,1174118,316,0,0
9121,Antelope Valley Transit Authority,CB,PT,Average Weekday - AM Peak,N,345,850,25,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,CB,PT,Average Weekday - Midday,N,850,1430,0,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,CB,PT,Average Weekday - PM Peak,N,1430,2050,25,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,CB,PT,Average Weekday - Other,N,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,CB,PT,Average Typical Weekday,N,345,2050,25,3250,2871,379,2871,117,91,26,,,,0,,,0,,,1109,,,14527,257,,
9121,Antelope Valley Transit Authority,CB,PT,Average Typical Saturday,N,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,,,,,,,0,,
9121,Antelope Valley Transit Authority,CB,PT,Average Typical Sunday,N,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,,,,,,,0,,
9121,Antelope Valley Transit Authority,CB,PT,Annual Total,N,,,,835250,737847,97403,737847,30069,23387,6682,,,,0,,,0,,,258013,,,3733439,257,,
9121,Antelope Valley Transit Authority,DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,DR,PT,Average Typical Weekday,N,600,1930,11,1335,1115,220,,64,56,8,,,,0,,,0,,,121,,,1094,128,,
9121,Antelope Valley Transit Authority,DR,PT,Average Typical Saturday,N,800,1800,11,442,384,58,,23,21,2,,,,0,,,0,,,44,,,304,27,,
9121,Antelope Valley Transit Authority,DR,PT,Average Typical Sunday,N,800,1800,11,303,262,41,,15,14,1,,,,0,,,0,,,32,,,257,25,,
9121,Antelope Valley Transit Authority,DR,PT,Annual Total,N,,,,190347,159603,30744,,9163,8104,1059,,,,0,,,0,0,0,17459,17459,,149858,180,,
9121,Antelope Valley Transit Authority,DT,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,DT,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,DT,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,DT,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,DT,PT,Average Typical Weekday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,DT,PT,Average Typical Saturday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,DT,PT,Average Typical Sunday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,DT,PT,Annual Total,N,,,15,137266,137266,0,,5535,5535,0,,,,0,,,0,,,18756,18756,0,165653,180,0,0
9121,Antelope Valley Transit Authority,MB,PT,Average Weekday - AM Peak,N,845,,43,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,MB,PT,Average Weekday - Midday,N,,,43,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,MB,PT,Average Weekday - PM Peak,N,,1830,43,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,MB,PT,Average Weekday - Other,N,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,
9121,Antelope Valley Transit Authority,MB,PT,Average Typical Weekday,N,600,2300,43,7418,6770,648,6775,526,497,29,,,,0,,,0,,,10258,,,134380,244,,
9121,Antelope Valley Transit Authority,MB,PT,Average Typical Saturday,N,700,1900,40,3509,3228,281,3229,242,230,12,,,,0,,,0,,,4243,,,55583,52,,
9121,Antelope Valley Transit Authority,MB,PT,Average Typical Sunday,N,700,1900,40,3532,3236,296,3237,243,230,13,,,,0,,,0,,,3203,,,41959,49,,
9121,Antelope Valley Transit Authority,MB,PT,Annual Total,N,,,,2165431,1978221,187210,1979503,152900,144505,8395,,,,0,,,0,,,2880423,,,37735027,345,,
9131,City of Scottsdale - Scottsdale Trolley,MB,PT,Average Weekday - AM Peak,N,456,,17,,,0,,,,0,,,,0,,,0,,,,,,,,,
9131,City of Scottsdale - Scottsdale Trolley,MB,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9131,City of Scottsdale - Scottsdale Trolley,MB,PT,Average Weekday - PM Peak,N,,2335,17,,,0,,,,0,,,,0,,,0,,,,,,,,,
9131,City of Scottsdale - Scottsdale Trolley,MB,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9131,City of Scottsdale - Scottsdale Trolley,MB,PT,Average Typical Weekday,N,456,2335,17,1976,1908,68,1908,160,157,3,,,,0,,,0,,,3095,,,9594,255,0,0
9131,City of Scottsdale - Scottsdale Trolley,MB,PT,Average Typical Saturday,N,527,2153,17,1497,1430,67,1430,135,132,3,,,,0,,,0,,,1817,,,4997,53,0,0
9131,City of Scottsdale - Scottsdale Trolley,MB,PT,Average Typical Sunday,N,527,2153,17,1497,1430,67,1430,135,132,3,,,,0,,,0,,,1531,,,3980,51,0,0
9131,City of Scottsdale - Scottsdale Trolley,MB,PT,Annual Total,N,,,,659568,633921,25647,635260,54840,53763,1077,,,,0,,,0,0,0,969574,,,2914291,359,0,0
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,CR,PT,Average Weekday - AM Peak,N,430,1012,95,,8515,-8515,,,,0,19,,,0,,,0,,,17168,,,,,,
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,CR,PT,Average Weekday - Midday,N,1012,1537,50,,2477,-2477,,,,0,10,,,0,,,0,,,4994,,,,,,
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,CR,PT,Average Weekday - PM Peak,N,1537,2019,95,,9196,-9196,,,,0,19,,,0,,,0,,,18542,,,,,,
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,CR,PT,Average Weekday - Other,N,,,40,,1352,-1352,,,,0,8,,,0,,,0,,,2726,,,,,,
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,CR,PT,Average Typical Weekday,N,430,132,100,21801,21540,261,21562,637,599,38,20,4360,4308,52,127,120,7,,,43430,,,935680,253,0,0
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,CR,PT,Average Typical Saturday,N,700,137,40,8250,8250,0,8263,278,278,0,8,1678,1678,0,57,57,0,,,12960,,,274140,58,0,0
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,CR,PT,Average Typical Sunday,N,800,2251,40,7600,7600,0,7600,256,256,0,8,1520,1520,0,51,51,0,,,11684,,,264160,55,0,0
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,CR,PT,Annual Total,N,,,,6556105,6418662,137443,6424970,195160,183876,11284,,1312846,1285357,27489,39087,36830,2257,,,12999293,,,280076437,366,0,0
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,MB,PT,Average Weekday - AM Peak,N,630,1000,42,,,0,,,,0,,,,0,,,0,,,,,,,,,
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,MB,PT,Average Weekday - Midday,N,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,MB,PT,Average Weekday - PM Peak,N,1500,1930,42,,,0,,,,0,,,,0,,,0,,,,,,,,,
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,MB,PT,Average Weekday - Other,N,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,MB,PT,Average Typical Weekday,N,630,1930,42,5559,4434,1125,4434,536,461,75,,,,0,,,0,,,7329,,,17625,255,,
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,MB,PT,Average Typical Saturday,N,731,2213,1,162,81,81,81,18,15,3,,,,0,,,0,,,51,,,138,53,,
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,MB,PT,Average Typical Sunday,N,731,2213,1,162,81,81,81,18,15,3,,,,0,,,0,,,49,,,133,57,,
9134,Peninsula Corridor Joint Powers Board dba: Caltrain,MB,PT,Annual Total,N,,,,1435723,1139558,296165,1139558,138803,119211,19592,,,,0,,,0,0,0,1874085,,,4508596,365,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DR,PT,Average Weekday - AM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DR,PT,Average Weekday - Midday,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DR,PT,Average Weekday - PM Peak,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DR,PT,Average Weekday - Other,N,,,,,,0,,,,0,,,,0,,,0,,,,,,,,,
9136,"Regional Public Transportation Authority, dba: Valley Metro",DR,PT,Average Typical Weekday,N,300,200,46,6606,5465,1141,,448,384,64,,,,0,,,0,,,736,,,5921,251,0,0
9136,"Regional Public Transportation Authority, dba: Valley Metro",DR,PT,Average Typical Saturday,N,300,200,23,3075,2503,572,,212,180,32,,,,0,,,0,,,275,,,2870,52,0,0
9136,"Regional Public Transportation Authority, dba: Valley Metro",DR,PT,Average Typical Sunday,N,300,200,31,2514,1985,529,,177,145,32,,,,0,,,0,,,229,,,2298,63,0,0
